LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID4432,4432,1,392,551.4846939,79.07397959,0,5,5,11.17038385,1,,255,255,255,255,99960,0,0.984810127,Infinity,-0.406484407,-0.18985281,16.81774096,7.877254995,0.947168797,2.134974806,392,118,0.353778891,0.854961832,5.959900013
ID4513,4513,1,233,610.639485,115.27897,0,8,8,8.61198023,1,,255,255,255,255,59415,0,1,Infinity,0.009478429,-0.203668669,10.859118,6.937063839,0.023032499,1.565376686,233,72,0.564807938,0.930139721,4.716876831
ID4465,4465,1,303,588.4950495,108.4026403,0,7,7,9.820788946,1,,255,255,255,255,77265,0,1,Infinity,-0.042398858,-0.032416563,11.35011704,8.431701357,0.327472527,1.346124175,303,82,0.566271609,0.936630603,4.710776915
ID4418,4418,1,246,535.0325203,46.39430894,0,3,3,8.848967849,1,,255,255,255,255,62730,0,1,Infinity,-0.019012573,-0.024608709,10.39692752,7.465427613,1.526864212,1.392676757,246,74,0.564522858,0.931818182,4.718067677
ID4419,4419,1,242,539.2809917,9.280991736,0,1,1,8.776730169,1,,255,255,255,255,61710,0,0.718343195,Infinity,0.242400353,-0.007649672,9.932962648,7.96678989,-1.294982349,1.246796111,242,72,0.586624554,0.937984496,4.628335295
ID4439,4439,1,190,542.3157895,65.57368421,0,4,4,7.776816725,1,,255,255,255,255,48450,0,1,Infinity,-0.076743315,0.003998538,9.263898972,6.529584308,0.77591863,1.418757847,190,64,0.582912699,0.935960591,4.643048001
ID4474,4474,1,237,629.6118143,116.7890295,0,9,9,8.685588237,1,,255,255,255,255,60435,0,0.684834123,Infinity,-0.038427414,-0.132857655,10.40777086,7.397363206,-0.060258986,1.406956853,237,72,0.574504212,0.929411765,4.676902578
ID4427,4427,1,139,533.9496403,27.42446043,0,2,2,6.65169709,1,,255,255,255,255,35445,0,1,Infinity,0.002988756,-4.05E-04,7.790069426,5.765890442,1.351928918,1.351060951,139,56,0.556991555,0.91147541,4.749858006
ID4446,4446,1,205,568.0195122,96.88292683,0,6,6,8.077965503,1,,255,255,255,255,52275,0,1,Infinity,0.010797182,0.056527277,9.630941735,6.793560379,0.662852555,1.417657487,205,68,0.557116344,0.92760181,4.749326011
ID4865,4865,2,227,262.339207,290.3039648,0,35,35,8.500373178,1,,255,255,255,255,57885,0,1,Infinity,-0.131412013,-0.00208138,10.68569047,6.821170662,0.391195839,1.566547884,227,80,0.445713458,0.876447876,5.309786493
ID4482,4482,2,210,468.4904762,323.3142857,0,9,9,8.175883811,1,,255,255,255,255,53550,0,0.984251969,Infinity,-0.011546589,-0.12220776,9.464060725,7.050137496,2.623861288,1.34239378,210,68,0.570704548,0.92920354,4.692445804
ID4995,4995,2,31,561.7096774,1.129032258,0,57,57,3.141274657,1,,255,255,255,255,7905,0,0.841584158,Infinity,0.556476805,0.103457071,6.179931107,2.359789879,3.032976914,2.618848043,31,40,0.243473431,0.645833333,7.184212081
ID4620,4620,2,195,338.4307692,306.7897436,0,20,20,7.878478775,1,,255,255,255,255,49725,0,1,Infinity,-0.089565311,0.039980256,8.4615808,7.337093712,0.662129158,1.15326056,195,66,0.562544139,0.928571429,4.726358169
ID5774,5774,2,-1,298.5,294.5,0,24,24,4.599999994,1,,255,255,255,255,24735,0,0.127371274,Infinity,0,0,4.599999994,4.599999994,0,1,66.47610038,28.90265238,1,1,3.544907702
ID4880,4880,2,220,265.5,288.8045455,0,30,30,8.368283872,1,,255,255,255,255,56100,0,0.964285714,Infinity,-0.343957968,-0.002064251,10.67872962,6.800936658,0.404217341,1.570185131,220,72,0.533295049,0.916666667,4.85423901
ID4497,4497,2,149,443.5637584,332.3489933,0,11,11,6.886811529,1,,255,255,255,255,37995,0,1,Infinity,-0.07170837,0.006958523,7.662814153,6.496131118,-0.233959799,1.179596596,149,58,0.556596083,0.914110429,4.751545139
ID5782,5782,2,-1,291.1666667,292.1666667,0,25,25,3.599999979,1,,255,255,255,255,15555,0,0.033210332,Infinity,0,0,3.599999979,3.599999979,0,1,40.71504032,22.61946697,1,1,3.544907702
ID4504,4504,2,297,551.6498316,218.5723906,0,0,0,9.723067222,1,,255,255,255,255,75735,0,1,Infinity,0.28798212,-0.056657881,11.81880675,8.154604641,-0.935521232,1.449341479,297,86,0.504625753,0.928125,4.990226137
ID4634,4634,2,186,319.7258065,300.6451613,0,22,22,7.694520052,1,,255,255,255,255,47430,0,0.978723404,Infinity,0.011093196,-0.09390557,8.360230497,7.291251301,0.561649531,1.146611213,186,64,0.570640853,0.920792079,4.692707681
ID5019,5019,2,448,533.3348214,37.94866071,0,55,55,11.94164264,1,,255,255,255,255,114240,0,1,Infinity,-0.176508788,0.076071294,14.99293836,9.573972075,-0.351305406,1.566010245,448,108,0.482658954,0.912423625,5.102520386
ID4894,4894,2,272,261.9117647,291.7205882,0,33,33,9.304852983,1,,255,255,255,255,69360,0,1,Infinity,-0.247624427,0.042016504,11.93667727,7.026242881,0.326325152,1.698870573,272,96,0.370882466,0.835637481,5.820855001
ID5667,5667,2,-1,513.1666667,283.1666667,0,5,5,4.599999994,1,,255,255,255,255,24735,0,0.241791045,Infinity,0,0,4.599999994,4.599999994,0,1,66.47610038,28.90265238,1,1,3.544907702
ID4645,4645,2,190,274.4736842,288.1210526,0,28,28,7.776816725,1,,255,255,255,255,48450,0,0.968911917,Infinity,0.343039801,0.566266882,8.388140027,7.969825287,-0.794151468,1.052487316,190,78,0.392440897,0.842572062,5.658714751
ID4521,4521,2,167,480.9580838,316.3772455,0,8,8,7.290936222,1,,255,255,255,255,42585,0,1,Infinity,-0.061958727,-0.038659028,8.020298414,6.68583168,2.68542832,1.19959622,167,58,0.623835878,0.943502825,4.488174749
ID4651,4651,2,205,309.4731707,296.1804878,0,23,23,8.077965503,1,,255,255,255,255,52275,0,0.968,Infinity,-0.116711485,0.17324713,9.979706789,7.173984462,0.06530744,1.391096794,205,72,0.496934023,0.885529158,5.02869813
ID4529,4529,2,181,457.9668508,327.6298343,0,10,10,7.590394548,1,,255,255,255,255,46155,0,1,Infinity,-0.270458463,-0.028453136,9.530892859,6.134360978,2.725406913,1.553689601,181,66,0.522156355,0.898263027,4.905741365
ID4913,4913,2,239,303.9205021,263.3974895,0,40,40,8.722159297,1,,255,255,255,255,60945,0,1,Infinity,0.059040675,0.023648224,9.748696006,7.793465699,0.379879385,1.250880723,239,74,0.5484592,0.92815534,4.786662082
ID4791,4791,2,218,263.1788991,290.0688073,0,31,31,8.330159374,1,,255,255,255,255,55590,0,0.99086758,Infinity,-0.048339648,0.102825301,11.04779591,6.271698816,0.299254908,1.761531641,218,78,0.450274292,0.858267717,5.2828266
ID4920,4920,2,354,283.3870056,280.0056497,0,38,38,10.61516367,1,,255,255,255,255,90270,0,0.994366197,Infinity,0.05671966,-0.096306078,13.08548042,8.73580203,0.778572971,1.49791403,354,96,0.482692621,0.914728682,5.102342433
ID4537,4537,2,223,417.7399103,331.8206278,0,13,13,8.425147157,1,,255,255,255,255,56865,0,1,Infinity,0.125596209,0.040938389,9.451217309,7.639568036,-0.221304988,1.237140276,223,68,0.606033877,0.933054393,4.553616805
ID4930,4930,2,283,272.0812721,282.7809187,0,37,37,9.491137855,1,,255,255,255,255,72165,0,1,Infinity,0.160314919,0.210928485,11.97742013,7.480655421,0.565955118,1.601119081,283,94,0.40247656,0.899841017,5.587720004
ID4421,4421,2,252,527.0198413,255.0277778,0,3,3,8.956231982,1,,255,255,255,255,64260,0,1,Infinity,0.089821568,-0.332520411,9.402522664,8.735650082,1.240299523,1.076339205,252,74,0.578291708,0.926470588,4.661561834
ID4426,4426,2,177,542.1412429,230.6610169,0,1,1,7.506054213,1,,255,255,255,255,45135,0,1,Infinity,0.053209827,0.012453414,8.009652868,6.946653922,2.18599696,1.153023162,177,62,0.578628408,0.931578947,4.660205374
ID4428,4428,2,226,534.1814159,242.159292,0,2,2,8.481629223,1,,255,255,255,255,57630,0,1,Infinity,-0.098013414,-0.16581314,8.833317942,8.260359102,1.887857899,1.069362461,226,72,0.54783946,0.924335378,4.789368758
ID4940,4940,2,388,292.564433,269.242268,0,39,39,11.11324596,1,,255,255,255,255,98940,0,1,Infinity,-0.414705055,0.251826247,13.28357431,10.05830172,0.861067328,1.32065777,388,98,0.507679279,0.898148148,4.975196209
ID4943,4943,2,272,333.4080882,239.8345588,0,42,42,9.304852983,1,,255,255,255,255,69360,0,1,Infinity,-0.269953151,-0.076563013,10.59329284,8.411917548,1.398709061,1.259319623,272,80,0.534070751,0.923599321,4.850712501
ID4946,4946,2,295,349.8305085,232.0474576,0,43,43,9.690274321,1,,255,255,255,255,75225,0,1,Infinity,-0.217749731,0.0606839,11.41812151,8.437361565,-0.227278082,1.353281049,295,80,0.579231146,0.93206951,4.657780078
ID4823,4823,2,284,261.7359155,291.4260563,0,34,34,9.507891863,1,,255,255,255,255,72420,0,1.002350176,Infinity,-0.157967626,0.030401261,12.36337651,6.784370313,0.295285942,1.822332205,284,98,0.371600297,0.838995569,5.815230125
ID4951,4951,2,183,319.9180328,253.4153005,0,41,41,7.63221522,1,,255,255,255,255,46665,0,1,Infinity,0.045045721,0.024862331,8.164090329,7.138546971,-0.41080758,1.14366276,183,64,0.561436968,0.926582278,4.731016134
ID4568,4568,2,261,408.2490421,329.7011494,0,14,14,9.11476167,1,,255,255,255,255,66555,0,1,Infinity,-0.12767814,0.076484719,10.71474787,7.687398278,0.157495874,1.393806784,261,82,0.487778514,0.90625,5.075672577
ID4824,4824,2,249,261.8192771,291.0803213,0,32,32,8.902761463,1,,252.9518072,255,0,255,62985,22.80752402,1,11.09071756,0.354672368,0.336437346,11.10536995,7.06141485,0.369212975,1.572683405,249,94,0.354122486,0.819078947,5.957007955
ID4441,4441,2,252,519.8015873,267.3690476,0,4,4,8.956231982,1,,255,255,255,255,64260,0,1,Infinity,0.363188816,-0.353706214,11.52328565,7.594453558,2.029734744,1.517329135,252,82,0.470958566,0.868965517,5.165514464
ID4570,4570,2,276,398.8876812,326.8949275,0,15,15,9.373021316,1,,255,255,255,255,70380,0,0.992779783,Infinity,-0.075399374,0.288019483,12.43543149,7.369495432,0.412481059,1.687419662,276,88,0.44787168,0.873417722,5.296977536
ID4954,4954,2,379,369.3007916,222.4722955,0,44,44,10.98359899,1,,255,255,255,255,96645,0,1,Infinity,-0.019602036,0.581461261,12.89421055,10.06558878,0.164217049,1.281019008,379,96,0.516781083,0.918787879,4.931188771
ID4956,4956,2,450,437.2933333,167.8444444,0,48,48,11.96826841,1,,255,255,255,255,114750,0,1,Infinity,-0.057212053,0.131389112,13.6341366,10.64332439,2.691181454,1.281003575,450,100,0.565486678,0.941422594,4.714045208
ID4957,4957,2,231,384.8008658,205.7922078,0,45,45,8.574939283,1,,255,255,255,255,58905,0,1,Infinity,-0.04340289,0.092950444,9.847571807,7.492716292,2.675085131,1.314285958,231,70,0.592414615,0.927710843,4.605661865
ID4447,4447,2,218,504.5366972,295.4954128,0,6,6,8.330159374,1,,255,255,255,255,55590,0,1,Infinity,-0.049381823,0.143655885,9.461681352,7.593881079,2.250522436,1.245961222,218,66,0.628895499,0.935622318,4.470084046
ID4959,4959,2,278,478.3956835,117.9460432,0,51,51,9.406920238,1,,255,255,255,255,70890,0,0.992831541,Infinity,-0.043007386,0.106649086,13.61836609,6.490323884,-0.684505825,2.098256779,278,90,0.431290251,0.915980231,5.397841295
ID4578,4578,2,376,392.212766,323.9601064,0,16,16,10.94004192,1,,255,255,255,255,95880,0,1.041628959,Infinity,-0.216442226,0.515066575,17.97183372,6.564024872,0.332350762,2.737928949,376,138,0.248107296,0.749003984,7.116806599
ID4962,4962,2,244,450.6106557,148.852459,0,49,49,8.812923024,1,,255,255,255,255,62220,0,1,Infinity,-0.085623297,-0.023577023,10.58351051,7.468439161,-0.772170938,1.417098041,244,76,0.530850836,0.913857678,4.865401437
ID4585,4585,2,175,373.1485714,317.8457143,0,17,17,7.463526652,1,,255,255,255,255,44625,0,1,Infinity,-0.078453712,-0.051466427,7.754661617,7.287492261,-1.01221667,1.06410564,175,60,0.610865238,0.921052632,4.535573676
ID4714,4714,2,181,285.6187845,289.9337017,0,26,26,7.590394548,1,,255,255,255,255,46155,0,0.996323529,Infinity,-0.037372316,-0.02835968,8.55540873,6.948349349,0.8093318,1.231286497,181,62,0.591704756,0.918781726,4.608423707
ID4971,4971,2,272,416.6397059,180.7610294,0,47,47,9.304852983,1,,255,255,255,255,69360,0,1,Infinity,0.140786665,0.039826591,12.33477857,7.043959853,2.64490566,1.751114263,272,84,0.484417915,0.914285714,5.093248126
ID4460,4460,2,280,430.25,333.8535714,0,12,12,9.440697439,1,,255,255,255,255,71400,0,1,Infinity,0.107476634,0.284145103,13.61570245,6.829209066,-0.190422467,1.99374515,280,84,0.498665501,0.912052117,5.019960159
ID4972,4972,2,359,497.2311978,98.79665738,0,52,52,10.68986666,1,,255,255,255,255,91545,0,1,Infinity,-0.050937099,0.186503661,11.64534008,9.73843973,2.357801597,1.195811691,359,88,0.582557729,0.94102228,4.644462363
ID4591,4591,2,166,361.5783133,315.5120482,0,18,18,7.269074295,1,,255,255,255,255,42330,0,1,Infinity,-0.06912209,-0.010694333,7.587464586,7.093210505,0.746790967,1.069679883,166,60,0.579449312,0.924791086,4.656903154
ID4719,4719,2,128,269.796875,288.2421875,0,29,29,6.383076486,1,,255,255,255,255,32640,0,0.959183673,Infinity,-0.27473393,0.155442735,6.940379688,6.109447442,0.848040867,1.136007758,128,54,0.551610233,0.907801418,4.772970773
ID4979,4979,2,331,398.9607251,191.4199396,0,46,46,10.26452982,1,,255,255,255,255,84405,0,1,Infinity,-0.288372528,0.007785775,11.21276253,9.838368826,-0.652190796,1.139697315,331,84,0.58949386,0.941678521,4.617057563
ID4596,4596,2,195,328.3282051,303.4205128,0,21,21,7.878478775,1,,255,255,255,255,49725,0,1,Infinity,-0.08317849,-0.041359511,8.082619773,7.675054729,1.265474175,1.053102559,195,66,0.562544139,0.915492958,4.726358169
ID4468,4468,2,290,496.6172414,301.7310345,0,7,7,9.607802402,1,,255,255,255,255,73950,0,1,Infinity,-0.364333986,-0.043972957,14.80925674,6.322424588,-0.743923854,2.342338217,290,102,0.350273691,0.829756795,5.989646239
ID4981,4981,2,268,508.0186567,76.18283582,0,53,53,9.236181543,1,,255,255,255,255,68340,0,1,Infinity,0.070202824,-0.097127773,10.93726443,7.727974525,-0.822000405,1.415282154,268,80,0.526216769,0.932173913,4.886777774
ID4983,4983,2,526,460.9524715,132.4961977,0,50,50,12.93951313,1,,255,255,255,255,134130,0,1,Infinity,-0.746895041,0.121498764,15.12131482,11.65588788,2.147740175,1.297311279,526,118,0.474713512,0.89001692,5.145044498
ID4984,4984,2,251,552.1115538,16.97211155,0,56,56,8.938444016,1,,255,255,255,255,64005,0,1,Infinity,0.006825757,-0.043728903,11.67976974,6.895454142,2.031988147,1.693836185,251,76,0.546080163,0.93135436,4.797077464
ID4602,4602,2,178,350.0674157,310.6685393,0,19,19,7.527227892,1,,255,255,255,255,45390,0,0.977777778,Infinity,0.029980336,0.009904857,8.034484616,7.293709683,0.611723006,1.101563534,178,62,0.581897495,0.915167095,4.647096472
ID4730,4730,2,220,279.3409091,288.0272727,0,27,27,8.368283872,1,,255,255,255,255,56100,0,0.979010495,Infinity,-0.194078244,0.288889638,9.369354633,7.811502582,0.299901262,1.199430524,220,72,0.533295049,0.901639344,4.85423901
ID4860,4860,2,254,265.507874,286.1220472,0,36,36,8.991702347,1,,255,255,255,255,64770,0,1,Infinity,-0.055623402,-0.159658625,11.76554919,7.074129984,1.17623895,1.663179672,254,86,0.431565459,0.866894198,5.396119924
ID4991,4991,2,482,520.2116183,54.5746888,0,54,54,12.38649931,1,,255,255,255,255,122910,0,1,Infinity,-0.213126406,-0.14245701,12.53524992,12.18448536,0.649177737,1.028787803,482,112,0.482859585,0.891766883,5.101460209
ID4449,4449,6,39,502.5897436,18.76923077,0,12,12,3.52336282,1,,255,255,255,255,9945,0,1.017241379,Infinity,0.212432389,0.405157574,7.757674844,1.620937164,1.131320619,4.785919537,39,52,0.18124573,0.614173228,8.326663998
ID4532,4532,6,28,504.3928571,22.25,0,13,13,2.985410661,1,,255,255,255,255,7140,0,0.976470588,Infinity,0.134629254,0.236151639,6.487300931,1.600183614,1.0833818,4.054097839,28,42,0.1994662,0.651162791,7.937253933
ID4550,4550,6,13,504.0769231,21.76923077,0,14,14,2.034214473,1,,255,255,255,255,3315,0,0.857142857,Infinity,0.083109715,0.154037726,3.278324844,1.413014827,1.257635026,2.320092316,13,20,0.408407045,0.8125,5.547001962
ID4487,4487,6,15,505.2,23.53333333,0,11,11,2.185096861,1,,255,255,255,255,3825,0,0.875,Infinity,0.157929295,0.166037716,4.010534691,1.406950779,1.225022676,2.850515278,15,24,0.327249235,0.731707317,6.196773354
ID4850,4850,16,24,588.0833333,88.16666667,0,36,36,2.763953196,1,,255,255,255,255,6120,0,0.945945946,Infinity,0.50937288,0.197604112,6.150697183,1.450856121,0.172502854,4.23935709,24,36,0.232710567,0.676056338,7.348469228
ID4808,4808,16,8,561.5,79.5,0,34,34,1.595769122,1,,255,255,255,255,2040,0,1,Infinity,0,0,2.012309656,1.405667127,0.785398163,1.431569123,8,16,0.392699082,0.727272727,5.656854249
ID4875,4875,16,7,584.2857143,87.28571429,0,33,33,1.49270533,1,,255,255,255,255,1785,0,1.1,Infinity,-0.041890451,0.040011447,2.525231396,1.108705187,0.112825093,2.277640103,7,16,0.343611696,0.777777778,6.047431568
ID4863,4863,16,17,588.1764706,88.05882353,0,35,35,2.326213246,1,,255,255,255,255,4335,0,1,Infinity,0.066283998,0.179068508,4.831594156,1.353495106,0.251872944,3.569716755,17,30,0.237364778,0.653846154,7.276068751
ID4864,4864,17,32,614.5625,88.34375,0,35,35,3.191538243,1,,255,255,255,255,8160,0,1,Infinity,0.020490673,-0.031043094,7.153224893,1.62528813,-0.12091772,4.401204168,32,38,0.278479127,0.744186047,6.717514421
ID4851,4851,17,36,614.4722222,88.41666667,0,36,36,3.385137501,1,,255,255,255,255,9180,0,1,Infinity,-0.085324274,-0.033943799,6.753820891,1.780837887,3.028046457,3.792496183,36,36,0.34906585,0.808988764,6
ID4918,4918,17,29,613.8965517,88.62068966,0,38,38,3.03825389,1,,255,255,255,255,7395,0,1,Infinity,0.256862085,-0.24427902,6.54929917,1.825743888,3.049624749,3.587194904,29,36,0.281191935,0.716049383,6.685032174
ID4936,4936,17,28,613.4285714,88.75,0,39,39,2.985410661,1,,255,255,255,255,7140,0,1,Infinity,0.399519116,-0.25169471,6.175264683,1.85414481,3.045398002,3.330519088,28,34,0.304375759,0.848484848,6.425396041
ID4809,4809,17,43,587.3953488,88.1627907,0,34,34,3.69963851,1,,255,255,255,255,10965,0,0.984615385,Infinity,0.403873198,0.19106637,7.379564427,1.974965913,0.215762141,3.736552808,43,48,0.234528618,0.722689076,7.319931376
ID4877,4877,17,27,616.7777778,88.22222222,0,33,33,2.931615071,1,,255,255,255,255,6885,0,0.741935484,Infinity,0.53090419,-0.174843341,8.878947855,1.35884686,3.085394624,6.534178439,27,42,0.192342407,0.675,8.082903769
ID4927,4927,17,19,613.8947368,88.36842105,0,37,37,2.45924538,1,,255,255,255,255,4845,0,1,Infinity,0.215974091,-0.272926347,5.588233927,1.647109003,3.012641774,3.392752949,19,28,0.304542145,0.745098039,6.423640548
ID4853,4853,18,24,635.4583333,87.95833333,0,36,36,2.763953196,1,,255,255,255,255,6120,0,0.714285714,Infinity,0.468015844,-0.058646799,5.203933409,1.990929969,0.0295519,2.613820421,24,24,0.523598776,0.941176471,4.898979486
ID4811,4811,18,83,622.9156627,88.09638554,0,34,34,5.140011727,1,,255,255,255,255,21165,0,0.741258741,Infinity,0.940387124,0.192830431,15.6852435,2.366623551,-0.069990318,6.62768842,83,80,0.162970119,0.605839416,8.781140799
ID4878,4878,18,21,635,87.71428571,0,33,33,2.585441473,1,,255,255,255,255,5355,0,0.702702703,Infinity,0.267420986,0.090969841,4.828932312,1.630680142,0.06268357,2.961299515,21,32,0.257708772,0.763636364,6.982972488
ID4862,4862,18,17,636.5882353,87.64705882,0,35,35,2.326213246,1,,255,255,255,255,4335,0,0.7,Infinity,-0.082232788,-0.119957557,3.707897969,1.819300068,0.16878333,2.038090381,17,22,0.441380786,0.772727273,5.335783751
ID4857,4857,19,106,632.3018868,3.037735849,0,35,35,5.808687282,1,,252.5943396,255,0,255,26775,24.76778949,0.363636364,5.439200829,0.321640778,-0.827298097,8.691003423,5.233059152,0.171630153,1.660788302,106,50,0.532814114,0.92173913,4.856429312
ID4842,4842,19,7,634.2857143,1.142857143,0,36,36,1.49270533,1,,255,255,255,255,1785,0,0.555555556,Infinity,0.026125892,0.041799773,2.011262974,1.635331546,2.136105397,1.229880863,7,12,0.610865238,0.875,4.535573676
ID5248,5248,20,576,497.9149306,88.90972222,0,112,112,13.54055001,1,,255,255,255,255,146880,0,1,Infinity,-0.171711905,1.602455633,17.57907468,12.09074031,-0.364407075,1.453928729,576,128,0.441786467,0.854599407,5.333333333
ID5123,5123,20,198,188.5454545,331.8838384,0,80,80,7.938851143,1,,255,255,255,255,50490,0,1,Infinity,-0.063327735,0.058049768,9.366883535,6.825985594,2.697375182,1.372238984,198,70,0.507783955,0.904109589,4.974683382
ID5255,5255,20,294,585.1802721,7.445578231,0,117,117,9.673836185,1,,255,255,255,255,74970,0,0.704347826,Infinity,0.377493914,-1.614518232,12.56668625,8.861747525,-0.930737937,1.41808218,294,80,0.57726765,0.9408,4.665694748
ID5128,5128,20,198,175.5707071,336.8282828,0,78,78,7.938851143,1,,255,255,255,255,50490,0,1,Infinity,-0.07560854,0.023893264,10.09892913,6.32795733,-0.270860528,1.595922445,198,70,0.507783955,0.914549654,4.974683382
ID5130,5130,20,233,181.2575107,334.7038627,0,79,79,8.61198023,1,,255,255,255,255,59415,0,0.991452991,Infinity,-0.039431304,-0.055127987,12.35440679,6.245428662,2.88047806,1.978151934,233,80,0.45749443,0.896153846,5.240974257
ID5133,5133,20,209,193.3588517,329.2009569,0,81,81,8.156394192,1,,255,255,255,255,53295,0,1,Infinity,-0.125388759,-0.121599365,8.883641752,7.531158693,2.445653453,1.17958499,209,70,0.535994175,0.910675381,4.842001247
ID5134,5134,20,205,195.5560976,326.2341463,0,82,82,8.077965503,1,,255,255,255,255,52275,0,1,Infinity,-0.190368417,-0.236584669,8.709840802,7.953960629,2.194242692,1.095031923,205,70,0.525735913,0.9030837,4.88901207
ID5139,5139,20,188,196.9148936,315.5212766,0,85,85,7.735777828,1,,255,255,255,255,47940,0,1,Infinity,-0.029295659,0.01004479,8.283502759,7.292598723,2.29205484,1.135878042,188,62,0.614588365,0.93765586,4.521814736
ID5147,5147,20,334,198.7724551,311.6407186,0,86,86,10.31094089,1,,255,255,255,255,85170,0,1,Infinity,-0.290174675,-0.100579245,11.96448655,9.350891118,2.778327581,1.279502284,334,88,0.541989642,0.922651934,4.815145765
ID5152,5152,20,214,197.5560748,304.8598131,0,88,88,8.253382073,1,,255,255,255,255,54570,0,1,Infinity,0.022800492,0.060404348,8.608457426,7.867286524,1.292576981,1.094209217,214,68,0.581575111,0.922413793,4.648384304
ID5024,5024,20,260,15.36538462,320.6384615,0,59,59,9.097283683,1,,255,255,255,255,66300,0,0.967213115,Infinity,0.154745929,-0.195684271,11.00554804,7.871662848,0.253098783,1.398122386,260,72,0.630257785,0.948905109,4.465250445
ID5155,5155,20,255,199.5333333,298.827451,0,89,89,9.009385161,1,,255,255,255,255,65025,0,0.997389034,Infinity,-0.117563918,0.118776711,9.54423333,8.741653553,0.911317667,1.09181098,255,78,0.526696993,0.910714286,4.88454947
ID5027,5027,20,253,44.18972332,335.7628458,0,61,61,8.973984689,1,,255,255,255,255,64515,0,1,Infinity,0.079893942,-0.11609274,11.1261789,7.222273868,0.498236303,1.540536832,253,76,0.5504314,0.923357664,4.778079062
