,col_index,row_index,camera_id,frame_number,file_name,tracking_parameters
160,511.5,444.5,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
161,515.7500610351562,438.2500305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
162,508.0199890136719,436.86004638671875,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
163,486.2545166015625,410.84503173828125,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
164,497.7500305175781,428.2500305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
165,495.00006103515625,424.50006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
166,507.0000305175781,420.0000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
167,505.50006103515625,418.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
168,461.5000305175781,418.0000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
169,446.5000305175781,412.0000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
170,465.50006103515625,402.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
171,481.00006103515625,395.5,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
172,490.50006103515625,393.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
173,507.5,391.0,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
174,503.00006103515625,391.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
175,488.0,392.0,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
176,505.50006103515625,389.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
177,502.00006103515625,389.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
178,486.50006103515625,389.00006103515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
179,494.0000305175781,388.5000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
180,497.00006103515625,384.5000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
181,492.00006103515625,384.5000305175781,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
182,490.0000305175781,385.0,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
183,503.5,372.0,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
184,491.59759521484375,370.6219787597656,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
185,342.8077087402344,219.9615478515625,K3,2,2018-07-28_K3_P00_35000_0002.png,bat_thresh:0.2&bat_area:3
186,623.5000610351562,414.0000305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
187,630.1500854492188,410.45001220703125,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
188,602.5000610351562,408.50006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
189,615.4500732421875,404.85003662109375,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
190,629.0,404.0,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
191,591.1550903320312,400.8620300292969,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
192,587.7415771484375,381.2568054199219,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
193,604.0,400.5000305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
194,620.5000610351562,399.00006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
195,616.2500610351562,399.2500305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
196,600.7500610351562,398.2500305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
197,612.5,397.0,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
198,604.7500610351562,395.75,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
199,595.5000610351562,395.00006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
200,551.5000610351562,395.0000915527344,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
201,621.5000610351562,393.00006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
202,618.0000610351562,392.5000305175781,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
203,549.0000610351562,393.0000915527344,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
204,617.0000610351562,390.50006103515625,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
205,613.2500610351562,391.7500915527344,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
206,337.6539001464844,221.2692413330078,K3,3,2018-07-28_K3_P00_35000_0003.png,bat_thresh:0.2&bat_area:3
207,637.0,369.0,K3,4,2018-07-28_K3_P00_35000_0004.png,bat_thresh:0.2&bat_area:3
208,332.3999938964844,223.80001831054688,K3,4,2018-07-28_K3_P00_35000_0004.png,bat_thresh:0.2&bat_area:3
209,328.0000305175781,227.00003051757812,K3,5,2018-07-28_K3_P00_35000_0005.png,bat_thresh:0.2&bat_area:3
210,323.39703369140625,231.1617431640625,K3,6,2018-07-28_K3_P00_35000_0006.png,bat_thresh:0.2&bat_area:3
211,317.9230651855469,234.38461303710938,K3,7,2018-07-28_K3_P00_35000_0007.png,bat_thresh:0.2&bat_area:3
212,311.7500305175781,237.75003051757812,K3,8,2018-07-28_K3_P00_35000_0008.png,bat_thresh:0.2&bat_area:3
213,306.3076477050781,242.4615020751953,K3,9,2018-07-28_K3_P00_35000_0009.png,bat_thresh:0.2&bat_area:3
214,300.2000427246094,246.90005493164062,K3,10,2018-07-28_K3_P00_35000_0010.png,bat_thresh:0.2&bat_area:3
215,294.0384216308594,249.69229125976562,K3,11,2018-07-28_K3_P00_35000_0011.png,bat_thresh:0.2&bat_area:3
216,286.0,254.0,K3,12,2018-07-28_K3_P00_35000_0012.png,bat_thresh:0.2&bat_area:3
217,279.4117736816406,256.6470642089844,K3,13,2018-07-28_K3_P00_35000_0013.png,bat_thresh:0.2&bat_area:3
218,271.0,259.0,K3,14,2018-07-28_K3_P00_35000_0014.png,bat_thresh:0.2&bat_area:3
219,262.5,261.0,K3,15,2018-07-28_K3_P00_35000_0015.png,bat_thresh:0.2&bat_area:3
220,255.5,262.5,K3,16,2018-07-28_K3_P00_35000_0016.png,bat_thresh:0.2&bat_area:3
221,248.5,263.0,K3,17,2018-07-28_K3_P00_35000_0017.png,bat_thresh:0.2&bat_area:3
222,241.0,262.0,K3,18,2018-07-28_K3_P00_35000_0018.png,bat_thresh:0.2&bat_area:3
223,232.8529510498047,261.5882263183594,K3,19,2018-07-28_K3_P00_35000_0019.png,bat_thresh:0.2&bat_area:3
224,227.15382385253906,259.26922607421875,K3,20,2018-07-28_K3_P00_35000_0020.png,bat_thresh:0.2&bat_area:3
225,220.85003662109375,255.95001220703125,K3,21,2018-07-28_K3_P00_35000_0021.png,bat_thresh:0.2&bat_area:3
226,215.75001525878906,253.25001525878906,K3,22,2018-07-28_K3_P00_35000_0022.png,bat_thresh:0.2&bat_area:3
227,210.4615020751953,248.3076934814453,K3,23,2018-07-28_K3_P00_35000_0023.png,bat_thresh:0.2&bat_area:3
228,205.80767822265625,243.53843688964844,K3,24,2018-07-28_K3_P00_35000_0024.png,bat_thresh:0.2&bat_area:3
229,200.8000030517578,240.40000915527344,K3,25,2018-07-28_K3_P00_35000_0025.png,bat_thresh:0.2&bat_area:3
230,195.5,235.0,K3,26,2018-07-28_K3_P00_35000_0026.png,bat_thresh:0.2&bat_area:3
231,191.50001525878906,231.50001525878906,K3,27,2018-07-28_K3_P00_35000_0027.png,bat_thresh:0.2&bat_area:3
232,186.3529510498047,228.0882568359375,K3,28,2018-07-28_K3_P00_35000_0028.png,bat_thresh:0.2&bat_area:3
233,180.75001525878906,225.75003051757812,K3,29,2018-07-28_K3_P00_35000_0029.png,bat_thresh:0.2&bat_area:3
234,8.5,358.0,K3,30,2018-07-28_K3_P00_35000_0030.png,bat_thresh:0.2&bat_area:3
235,175.0,224.0,K3,30,2018-07-28_K3_P00_35000_0030.png,bat_thresh:0.2&bat_area:3
236,28.5,352.5,K3,31,2018-07-28_K3_P00_35000_0031.png,bat_thresh:0.2&bat_area:3
237,33.000003814697266,355.5000305175781,K3,31,2018-07-28_K3_P00_35000_0031.png,bat_thresh:0.2&bat_area:3
238,170.0,223.5,K3,31,2018-07-28_K3_P00_35000_0031.png,bat_thresh:0.2&bat_area:3
239,41.0,349.0,K3,32,2018-07-28_K3_P00_35000_0032.png,bat_thresh:0.2&bat_area:3
240,54.22187423706055,343.53253173828125,K3,32,2018-07-28_K3_P00_35000_0032.png,bat_thresh:0.2&bat_area:3
241,52.00000762939453,336.5000305175781,K3,32,2018-07-28_K3_P00_35000_0032.png,bat_thresh:0.2&bat_area:3
242,164.4000244140625,223.70001220703125,K3,32,2018-07-28_K3_P00_35000_0032.png,bat_thresh:0.2&bat_area:3
243,85.0,345.5,K3,33,2018-07-28_K3_P00_35000_0033.png,bat_thresh:0.2&bat_area:3
244,160.55001831054688,224.65000915527344,K3,33,2018-07-28_K3_P00_35000_0033.png,bat_thresh:0.2&bat_area:3
245,112.5,335.5,K3,34,2018-07-28_K3_P00_35000_0034.png,bat_thresh:0.2&bat_area:3
246,156.0,227.0,K3,34,2018-07-28_K3_P00_35000_0034.png,bat_thresh:0.2&bat_area:3
247,136.4429168701172,322.8304748535156,K3,35,2018-07-28_K3_P00_35000_0035.png,bat_thresh:0.2&bat_area:3
248,134.50001525878906,322.0000305175781,K3,35,2018-07-28_K3_P00_35000_0035.png,bat_thresh:0.2&bat_area:3
249,140.50001525878906,310.5,K3,35,2018-07-28_K3_P00_35000_0035.png,bat_thresh:0.2&bat_area:3
250,152.5,229.50001525878906,K3,35,2018-07-28_K3_P00_35000_0035.png,bat_thresh:0.2&bat_area:3
251,171.12933349609375,322.6982727050781,K3,36,2018-07-28_K3_P00_35000_0036.png,bat_thresh:0.2&bat_area:3
252,178.50001525878906,331.0,K3,36,2018-07-28_K3_P00_35000_0036.png,bat_thresh:0.2&bat_area:3
253,150.00001525878906,233.00003051757812,K3,36,2018-07-28_K3_P00_35000_0036.png,bat_thresh:0.2&bat_area:3
254,195.0,312.0,K3,37,2018-07-28_K3_P00_35000_0037.png,bat_thresh:0.2&bat_area:3
255,147.5,237.5,K3,37,2018-07-28_K3_P00_35000_0037.png,bat_thresh:0.2&bat_area:3
256,223.07688903808594,298.38458251953125,K3,38,2018-07-28_K3_P00_35000_0038.png,bat_thresh:0.2&bat_area:3
257,226.50003051757812,296.0000305175781,K3,38,2018-07-28_K3_P00_35000_0038.png,bat_thresh:0.2&bat_area:3
258,146.70001220703125,241.90000915527344,K3,38,2018-07-28_K3_P00_35000_0038.png,bat_thresh:0.2&bat_area:3
259,247.5,293.0,K3,39,2018-07-28_K3_P00_35000_0039.png,bat_thresh:0.2&bat_area:3
260,256.5000305175781,282.0000305175781,K3,39,2018-07-28_K3_P00_35000_0039.png,bat_thresh:0.2&bat_area:3
261,146.3000030517578,245.6000213623047,K3,39,2018-07-28_K3_P00_35000_0039.png,bat_thresh:0.2&bat_area:3
262,275.4999694824219,287.5,K3,40,2018-07-28_K3_P00_35000_0040.png,bat_thresh:0.2&bat_area:3
263,275.5000305175781,291.0000305175781,K3,40,2018-07-28_K3_P00_35000_0040.png,bat_thresh:0.2&bat_area:3
264,146.5,251.50001525878906,K3,40,2018-07-28_K3_P00_35000_0040.png,bat_thresh:0.2&bat_area:3
265,299.226806640625,270.0103454589844,K3,41,2018-07-28_K3_P00_35000_0041.png,bat_thresh:0.2&bat_area:3
266,147.4600067138672,255.72000122070312,K3,41,2018-07-28_K3_P00_35000_0041.png,bat_thresh:0.2&bat_area:3
267,149.5,260.0000305175781,K3,42,2018-07-28_K3_P00_35000_0042.png,bat_thresh:0.2&bat_area:3
268,326.69000244140625,261.3299865722656,K3,42,2018-07-28_K3_P00_35000_0042.png,bat_thresh:0.2&bat_area:3
269,151.50001525878906,265.0000305175781,K3,43,2018-07-28_K3_P00_35000_0043.png,bat_thresh:0.2&bat_area:3
270,354.0,260.0,K3,43,2018-07-28_K3_P00_35000_0043.png,bat_thresh:0.2&bat_area:3
271,153.5,269.5,K3,44,2018-07-28_K3_P00_35000_0044.png,bat_thresh:0.2&bat_area:3
272,380.5898742675781,247.44384765625,K3,44,2018-07-28_K3_P00_35000_0044.png,bat_thresh:0.2&bat_area:3
273,156.75,273.75,K3,45,2018-07-28_K3_P00_35000_0045.png,bat_thresh:0.2&bat_area:3
274,405.45001220703125,232.8500213623047,K3,45,2018-07-28_K3_P00_35000_0045.png,bat_thresh:0.2&bat_area:3
275,159.94119262695312,276.7353210449219,K3,46,2018-07-28_K3_P00_35000_0046.png,bat_thresh:0.2&bat_area:3
276,435.00006103515625,228.00003051757812,K3,46,2018-07-28_K3_P00_35000_0046.png,bat_thresh:0.2&bat_area:3
277,438.50006103515625,237.00003051757812,K3,46,2018-07-28_K3_P00_35000_0046.png,bat_thresh:0.2&bat_area:3
278,163.3529510498047,281.0882568359375,K3,47,2018-07-28_K3_P00_35000_0047.png,bat_thresh:0.2&bat_area:3
279,476.300048828125,216.90000915527344,K3,47,2018-07-28_K3_P00_35000_0047.png,bat_thresh:0.2&bat_area:3
280,461.5,222.5,K3,47,2018-07-28_K3_P00_35000_0047.png,bat_thresh:0.2&bat_area:3
281,468.50006103515625,228.00003051757812,K3,47,2018-07-28_K3_P00_35000_0047.png,bat_thresh:0.2&bat_area:3
282,470.75006103515625,223.2500457763672,K3,47,2018-07-28_K3_P00_35000_0047.png,bat_thresh:0.2&bat_area:3
283,168.0,285.0,K3,48,2018-07-28_K3_P00_35000_0048.png,bat_thresh:0.2&bat_area:3
284,490.3461608886719,210.26919555664062,K3,48,2018-07-28_K3_P00_35000_0048.png,bat_thresh:0.2&bat_area:3
285,171.0,287.5,K3,49,2018-07-28_K3_P00_35000_0049.png,bat_thresh:0.2&bat_area:3
286,515.4000854492188,199.69998168945312,K3,49,2018-07-28_K3_P00_35000_0049.png,bat_thresh:0.2&bat_area:3
287,510.0000305175781,197.0,K3,49,2018-07-28_K3_P00_35000_0049.png,bat_thresh:0.2&bat_area:3
288,175.0,290.5,K3,50,2018-07-28_K3_P00_35000_0050.png,bat_thresh:0.2&bat_area:3
289,547.4219970703125,198.49754333496094,K3,50,2018-07-28_K3_P00_35000_0050.png,bat_thresh:0.2&bat_area:3
290,178.75,293.75,K3,51,2018-07-28_K3_P00_35000_0051.png,bat_thresh:0.2&bat_area:3
291,576.194091796875,187.62350463867188,K3,51,2018-07-28_K3_P00_35000_0051.png,bat_thresh:0.2&bat_area:3
292,579.5000610351562,191.0,K3,51,2018-07-28_K3_P00_35000_0051.png,bat_thresh:0.2&bat_area:3
293,182.8461456298828,298.76922607421875,K3,52,2018-07-28_K3_P00_35000_0052.png,bat_thresh:0.2&bat_area:3
294,605.0153198242188,173.27694702148438,K3,52,2018-07-28_K3_P00_35000_0052.png,bat_thresh:0.2&bat_area:3
295,186.5,305.0,K3,53,2018-07-28_K3_P00_35000_0053.png,bat_thresh:0.2&bat_area:3
296,629.5,167.0,K3,53,2018-07-28_K3_P00_35000_0053.png,bat_thresh:0.2&bat_area:3
297,625.5000610351562,168.00001525878906,K3,53,2018-07-28_K3_P00_35000_0053.png,bat_thresh:0.2&bat_area:3
298,189.5,311.5,K3,54,2018-07-28_K3_P00_35000_0054.png,bat_thresh:0.2&bat_area:3
299,190.8999786376953,317.3000183105469,K3,55,2018-07-28_K3_P00_35000_0055.png,bat_thresh:0.2&bat_area:3
300,191.0,324.5,K3,56,2018-07-28_K3_P00_35000_0056.png,bat_thresh:0.2&bat_area:3
301,188.99998474121094,330.0,K3,57,2018-07-28_K3_P00_35000_0057.png,bat_thresh:0.2&bat_area:3
302,185.54917907714844,335.5409851074219,K3,58,2018-07-28_K3_P00_35000_0058.png,bat_thresh:0.2&bat_area:3
303,178.71621704101562,343.79730224609375,K3,59,2018-07-28_K3_P00_35000_0059.png,bat_thresh:0.2&bat_area:3
304,170.00001525878906,353.0000305175781,K3,60,2018-07-28_K3_P00_35000_0060.png,bat_thresh:0.2&bat_area:3
305,155.0,363.0,K3,61,2018-07-28_K3_P00_35000_0061.png,bat_thresh:0.2&bat_area:3
306,134.20001220703125,373.4000244140625,K3,62,2018-07-28_K3_P00_35000_0062.png,bat_thresh:0.2&bat_area:3
307,105.51725006103516,384.2930908203125,K3,63,2018-07-28_K3_P00_35000_0063.png,bat_thresh:0.2&bat_area:3
308,73.89412689208984,395.5235290527344,K3,64,2018-07-28_K3_P00_35000_0064.png,bat_thresh:0.2&bat_area:3
309,92.0,390.0,K3,64,2018-07-28_K3_P00_35000_0064.png,bat_thresh:0.2&bat_area:3
310,41.094329833984375,405.4747314453125,K3,65,2018-07-28_K3_P00_35000_0065.png,bat_thresh:0.2&bat_area:3
311,9.0,412.5,K3,66,2018-07-28_K3_P00_35000_0066.png,bat_thresh:0.2&bat_area:3
312,7.5,325.4999694824219,K3,71,2018-07-28_K3_P00_35000_0071.png,bat_thresh:0.2&bat_area:3
313,10.000000953674316,323.5000305175781,K3,71,2018-07-28_K3_P00_35000_0071.png,bat_thresh:0.2&bat_area:3
314,23.0,323.5,K3,72,2018-07-28_K3_P00_35000_0072.png,bat_thresh:0.2&bat_area:3
315,46.5,326.0,K3,73,2018-07-28_K3_P00_35000_0073.png,bat_thresh:0.2&bat_area:3
316,68.8699951171875,319.09002685546875,K3,74,2018-07-28_K3_P00_35000_0074.png,bat_thresh:0.2&bat_area:3
317,88.97296905517578,316.33782958984375,K3,75,2018-07-28_K3_P00_35000_0075.png,bat_thresh:0.2&bat_area:3
